FrameNum,timeInfo,signal-obj,appsum-obj,avgbkg-obj,stdbkg-obj,nmaskpx-obj,maxpx-obj,xcentroid-obj,ycentroid-obj
2153.00,[20:43:56.6425940],162413.00,490334.00,8862.74,1527.08,-37,65535,171.00,233.00
2154.00,[20:43:56.6756955],145948.00,478463.00,8986.88,1579.40,-37,65535,171.00,233.00
2155.00,[20:43:56.7087969],115793.00,446799.00,8946.09,1558.74,-37,65535,171.00,233.00
2156.00,[20:43:56.7418984],105257.00,432847.00,8853.80,1512.63,-37,65535,171.00,233.00
2157.00,[20:43:56.7749999],131931.00,461967.00,8919.88,1566.49,-37,65535,171.00,233.00
2158.00,[20:43:56.8081013],134498.00,466991.00,8986.31,1525.25,-37,65535,171.00,233.00
2159.00,[20:43:56.8412028],168684.00,500078.00,8956.59,1547.58,-37,65535,171.00,233.00
2160.00,[20:43:56.8743042],139716.00,470479.00,8939.55,1572.50,-37,65535,171.00,233.00
2161.00,[20:43:56.9074057],151135.00,481247.00,8921.94,1558.64,-37,65535,171.00,233.00
2162.00,[20:43:56.9405071],150028.00,482943.00,8997.69,1548.44,-37,65535,171.00,233.00
2163.00,[20:43:56.9736086],172317.00,501870.00,8906.83,1618.71,-37,65535,171.00,233.00
2164.00,[20:43:57.0067063],139180.00,470432.00,8952.76,1570.62,-37,64464,171.00,233.00
2165.00,[20:43:57.0398077],153725.00,488238.00,9040.89,1537.98,-37,65535,171.00,233.00
2166.00,[20:43:57.0729091],154386.00,483455.00,8893.75,1557.15,-37,65535,171.00,233.00
2167.00,[20:43:57.1060106],133446.00,461743.00,8872.90,1560.17,-37,65535,171.00,233.00
2168.00,[20:43:57.1391120],132157.00,462927.00,8939.72,1505.79,-37,65535,171.00,233.00
2169.00,[20:43:57.1722134],140484.00,473087.00,8989.26,1577.32,-37,65535,171.00,233.00
2170.00,[20:43:57.2053148],177157.00,507998.00,8941.65,1577.84,-37,65535,171.00,233.00
2171.00,[20:43:57.2384162],142322.00,474255.00,8971.17,1512.66,-37,65535,171.00,233.00
2172.00,[20:43:57.2715176],142538.00,472975.00,8930.74,1544.24,-37,65535,171.00,233.00
2173.00,[20:43:57.3046190],128356.00,458415.00,8920.52,1542.32,-37,65535,171.00,233.00
2174.00,[20:43:57.3377203],144609.00,478015.00,9010.97,1545.56,-37,65535,171.00,233.00
2175.00,[20:43:57.3708217],163849.00,496015.00,8977.45,1526.97,-37,65535,171.00,233.00
2176.00,[20:43:57.4039231],138898.00,469039.00,8922.74,1563.05,-37,65535,171.00,233.00
2177.00,[20:43:57.4370245],120846.00,450559.00,8911.16,1564.45,-37,65535,171.00,233.00
2178.00,[20:43:57.4701259],156553.00,489247.00,8991.74,1569.10,-37,65535,171.00,233.00
2179.00,[20:43:57.5032272],155614.00,489646.00,9027.88,1604.70,-37,65535,171.00,233.00
