FrameNum,timeInfo,signal-obj,signal-track,appsum-obj,avgbkg-obj,stdbkg-obj,nmaskpx-obj,maxpx-obj,xcentroid-obj,ycentroid-obj,appsum-track,avgbkg-track,stdbkg-track,nmaskpx-track,maxpx-track,xcentroid-track,ycentroid-track
7414.00,[14:04:45.3004038],-3521.00,39770.00,439984.00,11986.61,3204.62,-37,23376,383.00,422.00,423152.00,10361.67,903.35,-37,14560,205.00,149.00
7415.00,[14:04:45.3105036],5465.00,34223.00,449344.00,11996.74,3246.26,-37,23088,383.00,422.00,418896.00,10396.57,862.43,-37,15616,205.00,149.00
7416.00,[14:04:45.3206034],-1441.00,28910.00,442192.00,11990.09,3182.62,-37,23120,383.00,422.00,412512.00,10367.62,889.87,-37,14656,205.00,149.00
7417.00,[14:04:45.3307032],-17391.00,41920.00,426352.00,11993.06,3193.34,-37,22768,383.00,422.00,424576.00,10342.06,872.93,-37,16032,205.00,149.00
7418.00,[14:04:45.3408030],-11057.00,43605.00,433056.00,12003.05,3206.07,-37,22864,383.00,422.00,425872.00,10331.54,866.87,-37,16768,205.00,149.00
7419.00,[14:04:45.3509028],-6845.00,33262.00,436848.00,11991.71,3199.29,-37,23600,383.00,422.00,416464.00,10356.82,873.22,-37,14496,205.00,149.00
7420.00,[14:04:45.3610026],-915.00,35964.00,442992.00,11997.49,3212.32,-37,23472,383.00,422.00,416288.00,10279.02,868.73,-37,14944,205.00,149.00
7421.00,[14:04:45.3711024],-11229.00,39653.00,431264.00,11959.28,3198.48,-37,24304,383.00,422.00,424208.00,10393.39,849.23,-37,16704,205.00,149.00
7422.00,[14:04:45.3812022],-23360.00,29375.00,432816.00,12329.09,2656.74,-37,23696,382.00,422.00,122608.00,10359.24,921.23,9,16192,204.33,149.11
7423.00,[14:04:45.3913020],-22863.00,35699.00,433328.00,12329.47,2618.19,-37,22512,382.00,422.00,419888.00,10383.48,910.91,-37,15680,204.00,149.00
7424.00,[14:04:45.4014018],-4251.00,29764.00,439872.00,12003.33,3190.13,-37,23824,383.00,423.00,123200.00,10381.80,923.55,9,17184,205.00,150.00
7425.00,[14:04:45.4115016],-10881.00,43314.00,430736.00,11935.58,3216.50,-37,24208,383.00,423.00,427920.00,10394.75,891.04,-37,15872,205.00,150.00
7426.00,[14:04:45.4216015],-7093.00,35180.00,435376.00,11958.63,3201.58,-37,23088,383.00,423.00,420576.00,10416.12,894.09,-37,15424,205.00,150.00
7427.00,[14:04:45.4317013],-3297.00,37972.00,440080.00,11983.17,3211.44,-37,23408,383.00,423.00,421936.00,10377.40,862.29,-37,14624,205.00,150.00
7428.00,[14:04:45.4418011],-825.00,34398.00,441360.00,11950.95,3165.47,-37,24080,383.00,423.00,419200.00,10400.05,910.42,-37,16736,205.00,150.00
7429.00,[14:04:45.4519009],-7964.00,40220.00,433744.00,11938.05,3220.60,-37,22704,383.00,423.00,424736.00,10392.33,891.78,-37,14272,205.00,150.00
7430.00,[14:04:45.4620007],5672.00,35816.00,449360.00,11991.58,3173.05,-37,22640,383.00,423.00,419600.00,10372.55,875.70,-37,13760,205.00,150.00
7431.00,[14:04:45.4721005],-15528.00,28502.00,429104.00,12017.08,3195.39,-37,23184,383.00,423.00,412720.00,10384.27,907.08,-37,14016,205.00,150.00
7432.00,[14:04:45.4822003],-4012.00,46691.00,438784.00,11967.47,3188.87,-37,22416,383.00,423.00,429024.00,10333.33,865.23,-37,17312,205.00,150.00
7433.00,[14:04:45.4923002],-7691.00,41968.00,434864.00,11960.94,3193.97,-37,22448,383.00,423.00,426880.00,10403.02,884.13,-37,14880,205.00,150.00
7434.00,[14:04:45.5024000],1340.00,26677.00,442464.00,11922.26,3134.79,-37,22832,383.00,423.00,411504.00,10400.73,876.15,-37,16672,205.00,150.00
7435.00,[14:04:45.5124998],-12240.00,42718.00,430224.00,11958.49,3238.81,-37,23792,383.00,423.00,426784.00,10380.18,902.61,-37,16704,205.00,150.00
7436.00,[14:04:45.5225996],-12668.00,27517.00,441632.00,12278.38,2623.33,-37,22352,382.00,422.00,120592.00,10341.71,872.27,9,17664,204.11,149.33
7437.00,[14:04:45.5326994],-13575.00,16948.00,441280.00,12293.38,2642.71,-37,22736,382.00,422.00,401104.00,10382.60,888.69,-37,14016,204.00,149.00
7438.00,[14:04:45.5427993],-22241.00,38160.00,433584.00,12319.58,2651.75,-37,23472,382.00,422.00,421808.00,10368.87,885.74,-37,17056,204.00,149.00
7439.00,[14:04:45.5528991],-9523.00,37395.00,444352.00,12266.89,2640.08,-37,23120,382.00,422.00,419776.00,10334.62,857.03,-37,18304,204.00,149.00
7440.00,[14:04:45.5629989],-29115.00,35970.00,424672.00,12264.52,2675.93,-37,22672,382.00,422.00,420384.00,10389.56,916.79,-37,20096,204.00,149.00
7441.00,[14:04:45.5730987],-21220.00,34141.00,434224.00,12309.29,2705.98,-37,22864,382.00,422.00,419056.00,10403.10,887.84,-37,17856,204.00,149.00
7442.00,[14:04:45.5831986],-19631.00,41779.00,434816.00,12282.36,2705.85,-37,23760,382.00,422.00,424288.00,10338.09,895.03,-37,15872,204.00,149.00
7443.00,[14:04:45.5932984],-16684.00,39412.00,435936.00,12232.98,2607.37,-37,24656,382.00,422.00,423520.00,10381.30,893.28,-37,16384,204.00,149.00
7444.00,[14:04:45.6033982],-17107.00,39049.00,438544.00,12314.89,2593.48,-37,23216,382.00,422.00,423312.00,10385.48,873.33,-37,16512,204.00,149.00
7445.00,[14:04:45.6134981],-21565.00,32109.00,431424.00,12242.95,2635.88,-37,22736,382.00,422.00,415072.00,10350.35,848.62,-37,16832,204.00,149.00
7446.00,[14:04:45.6235979],-18001.00,34226.00,434960.00,12242.20,2677.25,-37,23056,382.00,422.00,417344.00,10354.53,909.27,-37,17664,204.00,149.00
7447.00,[14:04:45.6336977],-10846.00,29139.00,450128.00,12458.76,2260.39,-37,23024,381.00,422.00,132688.00,10354.90,888.46,10,15520,203.20,149.00
7448.00,[14:04:45.6437976],-28013.00,40505.00,434224.00,12492.90,2319.53,-37,22704,381.00,422.00,424688.00,10383.32,903.51,-37,17696,203.00,149.00
7449.00,[14:04:45.6538974],-24251.00,31142.00,437712.00,12485.48,2203.09,-37,23248,381.00,422.00,413472.00,10333.23,892.06,-37,14176,203.00,149.00
7450.00,[14:04:45.6639972],-24006.00,38963.00,437328.00,12468.49,2304.54,-37,23472,381.00,422.00,421520.00,10339.37,876.14,-37,15136,203.00,149.00
7451.00,[14:04:45.6740971],-24295.00,32470.00,438208.00,12500.08,2231.85,-37,22992,381.00,422.00,415536.00,10353.13,892.27,-37,17440,203.00,149.00
7452.00,[14:04:45.6841969],-21109.00,43534.00,442304.00,12524.67,2252.33,-37,22992,381.00,422.00,426432.00,10348.59,891.41,-37,18464,203.00,149.00
7453.00,[14:04:45.6942968],-22772.00,37713.00,439584.00,12496.12,2244.42,-37,22960,381.00,422.00,420576.00,10347.66,834.83,-37,16768,203.00,149.00
7454.00,[14:04:45.7043966],-17323.00,39740.00,441584.00,12402.89,2188.87,-37,23376,381.00,422.00,422320.00,10339.99,913.32,-37,15904,203.00,149.00
7455.00,[14:04:45.7144965],-15929.00,37181.00,445424.00,12469.00,2279.51,-37,22928,381.00,422.00,420880.00,10370.25,861.79,-37,15584,203.00,149.00
7456.00,[14:04:45.7245963],-20795.00,27415.00,439040.00,12427.97,2191.69,-37,22960,381.00,422.00,410688.00,10358.72,926.90,-37,15072,203.00,149.00
7457.00,[14:04:45.7346962],-28763.00,25354.00,433040.00,12481.17,2243.59,-37,22992,381.00,422.00,405440.00,10272.58,869.00,-37,14464,203.00,149.00
7458.00,[14:04:45.7447960],-22831.00,46190.00,439152.00,12486.02,2243.55,-37,22864,381.00,422.00,427888.00,10316.16,881.80,-37,16000,203.00,149.00
7459.00,[14:04:45.7548959],-24800.00,38516.00,437376.00,12491.25,2255.56,-37,23120,381.00,422.00,423008.00,10391.67,907.04,-37,20352,203.00,149.00
7460.00,[14:04:45.7649957],-12701.00,31512.00,448560.00,12466.51,2125.04,-37,22704,381.00,422.00,412112.00,10286.50,905.60,-37,16192,203.00,149.00
7461.00,[14:04:45.7750956],-10644.00,47092.00,443280.00,12268.20,2662.51,-37,23216,382.00,423.00,433904.00,10454.38,898.42,-37,16928,204.00,150.00
7462.00,[14:04:45.7851954],-17630.00,34389.00,435696.00,12252.05,2664.89,-37,23504,382.00,423.00,416720.00,10333.28,879.84,-37,15648,204.00,150.00
7463.00,[14:04:45.7952953],-20477.00,42649.00,431472.00,12214.84,2643.04,-37,21904,382.00,423.00,426384.00,10371.22,859.65,-37,16672,204.00,150.00
7464.00,[14:04:45.8053951],-18539.00,38456.00,434624.00,12247.66,2622.31,-37,23344,382.00,423.00,423200.00,10398.50,881.20,-37,16576,204.00,150.00
7465.00,[14:04:45.8154950],-27221.00,35961.00,427840.00,12298.94,2668.39,-37,22832,382.00,423.00,419360.00,10362.15,864.07,-37,16736,204.00,150.00
7466.00,[14:04:45.8255949],-14090.00,23676.00,439056.00,12247.20,2575.11,-37,23984,382.00,423.00,407280.00,10367.68,871.84,-37,14464,204.00,150.00
7467.00,[14:04:45.8356947],-12781.00,41357.00,441424.00,12275.82,2653.46,-37,23952,382.00,423.00,426832.00,10418.24,852.97,-37,15040,204.00,150.00
7468.00,[14:04:45.8457946],-11785.00,40585.00,444576.00,12334.09,2682.06,-37,23408,382.00,423.00,424688.00,10381.16,898.64,-37,15456,204.00,150.00
7469.00,[14:04:45.8558945],-12263.00,37887.00,443216.00,12310.24,2691.53,-37,22800,382.00,423.00,421968.00,10380.58,887.87,-37,17856,204.00,150.00
7470.00,[14:04:45.8659943],-14764.00,30925.00,429984.00,12020.23,3160.52,-37,23056,383.00,422.00,123856.00,10325.68,867.51,9,19168,204.67,149.11
7471.00,[14:04:45.8760942],1372.00,37135.00,442880.00,11932.64,3222.74,-37,22992,383.00,422.00,421648.00,10392.24,853.90,-37,17760,205.00,149.00
7472.00,[14:04:45.8861941],-21112.00,40584.00,433168.00,12277.84,2650.25,-37,23088,382.00,423.00,144192.00,10360.82,869.81,10,18240,204.20,149.50
7473.00,[14:04:45.8962939],-5409.00,39512.00,440784.00,12059.27,3193.34,-37,22704,383.00,422.00,163552.00,10336.65,851.23,12,18880,204.50,149.50
7474.00,[14:04:45.9063938],-6613.00,47236.00,436400.00,11973.31,3184.02,-37,23696,383.00,422.00,428496.00,10304.33,887.41,-37,16480,205.00,149.00
7475.00,[14:04:45.9164937],-8630.00,32042.00,434640.00,11980.27,3198.18,-37,23312,383.00,422.00,416256.00,10384.15,884.60,-37,16768,205.00,149.00
7476.00,[14:04:45.9265936],-13328.00,36202.00,429504.00,11968.43,3200.38,-37,22928,383.00,422.00,420512.00,10386.76,875.04,-37,16000,205.00,149.00
7477.00,[14:04:45.9366934],-17367.00,27473.00,424928.00,11953.91,3228.10,-37,23120,383.00,422.00,412336.00,10401.70,878.33,-37,16288,205.00,149.00
7478.00,[14:04:45.9467933],-3623.00,27404.00,440224.00,11995.87,3174.26,-37,23472,383.00,423.00,121248.00,10427.16,885.60,9,15168,204.89,149.67
7479.00,[14:04:45.9568932],-7653.00,45909.00,435392.00,11974.18,3266.67,-37,24464,383.00,423.00,430192.00,10386.03,936.14,-37,15072,205.00,150.00
7480.00,[14:04:45.9669931],-3806.00,38915.00,439248.00,11974.43,3185.01,-37,23152,383.00,423.00,423280.00,10388.24,897.28,-37,16736,205.00,150.00
7481.00,[14:04:45.9770929],6121.00,42149.00,447968.00,11941.81,3181.30,-37,22320,383.00,423.00,427216.00,10407.22,885.48,-37,16224,205.00,150.00
7482.00,[14:04:45.9871928],-1045.00,37264.00,440512.00,11933.99,3159.78,-37,23760,383.00,423.00,421920.00,10396.11,882.25,-37,15936,205.00,150.00
7483.00,[14:04:45.9972927],-5787.00,39486.00,436560.00,11955.31,3204.25,-37,22640,383.00,423.00,424320.00,10400.92,886.14,-37,15392,205.00,150.00
7484.00,[14:04:46.0073804],135.00,43729.00,444544.00,12011.06,3181.07,-37,22960,383.00,423.00,427568.00,10374.02,879.62,-37,16160,205.00,150.00
7485.00,[14:04:46.0174803],-2884.00,41068.00,439088.00,11945.19,3191.31,-37,23152,383.00,423.00,426480.00,10416.55,889.89,-37,16288,205.00,150.00
7486.00,[14:04:46.0275802],-8570.00,41088.00,435488.00,12001.57,3204.60,-37,22640,383.00,423.00,426128.00,10406.48,889.37,-37,16128,205.00,150.00
7487.00,[14:04:46.0376801],-18886.00,30636.00,422080.00,11918.00,3179.03,-37,22640,383.00,423.00,415760.00,10408.76,858.00,-37,16448,205.00,150.00
7488.00,[14:04:46.0477799],-19133.00,32070.00,434800.00,12268.47,2635.34,-37,23024,382.00,422.00,125440.00,10374.49,902.01,9,21264,204.00,149.33
7489.00,[14:04:46.0578798],-18235.00,42297.00,436032.00,12277.49,2706.53,-37,23760,382.00,422.00,426560.00,10385.49,894.65,-37,18976,204.00,149.00
7490.00,[14:04:46.0679797],-16941.00,30522.00,437440.00,12280.57,2654.69,-37,22352,382.00,422.00,124096.00,10397.10,891.89,9,20000,204.00,149.00
7491.00,[14:04:46.0780796],-20239.00,40392.00,432288.00,12230.47,2631.07,-37,23824,382.00,422.00,422736.00,10333.63,904.00,-37,15424,204.00,149.00
7492.00,[14:04:46.0881794],-15814.00,33902.00,439008.00,12292.50,2676.07,-37,24272,382.00,422.00,416640.00,10344.26,885.46,-37,16064,204.00,149.00
7493.00,[14:04:46.0982793],-19583.00,32481.00,434496.00,12272.42,2714.19,-37,24144,382.00,422.00,415040.00,10339.42,852.04,-37,18528,204.00,149.00
7494.00,[14:04:46.1083792],-27742.00,38259.00,427568.00,12305.68,2605.56,-37,23280,382.00,423.00,152528.00,10388.09,903.88,11,19168,203.64,149.91
7495.00,[14:04:46.1184791],-17364.00,35842.00,435600.00,12242.28,2598.83,-37,22416,382.00,423.00,420304.00,10390.87,876.85,-37,15392,204.00,150.00
7496.00,[14:04:46.1285789],-13891.00,27884.00,441728.00,12314.04,2640.65,-37,22864,382.00,423.00,121152.00,10363.10,853.86,9,17472,204.00,150.00
7497.00,[14:04:46.1386788],-16285.00,34963.00,439760.00,12325.54,2666.32,-37,23696,382.00,423.00,419056.00,10380.90,842.67,-37,18304,204.00,150.00
7498.00,[14:04:46.1487787],-16602.00,32258.00,437728.00,12279.19,2659.01,-37,23472,382.00,423.00,417440.00,10410.33,872.17,-37,15680,204.00,150.00
7499.00,[14:04:46.1588785],-15793.00,46212.00,439584.00,12307.50,2629.21,-37,23024,382.00,423.00,429200.00,10351.01,856.33,-37,16288,204.00,150.00
7500.00,[14:04:46.1689784],-9350.00,39720.00,443648.00,12243.18,2569.80,-37,22224,382.00,423.00,423824.00,10381.20,867.29,-37,16832,204.00,150.00
7501.00,[14:04:46.1790783],-19459.00,33098.00,436064.00,12311.44,2671.11,-37,23728,382.00,423.00,416480.00,10361.67,882.40,-37,15776,204.00,150.00
7502.00,[14:04:46.1891781],-9646.00,45681.00,443840.00,12256.37,2665.38,-37,23248,382.00,423.00,431488.00,10427.21,900.17,-37,16352,204.00,150.00
7503.00,[14:04:46.1992780],-19818.00,30030.00,433280.00,12245.89,2619.65,-37,22768,382.00,423.00,413424.00,10362.01,896.56,-37,17888,204.00,150.00
7504.00,[14:04:46.2093779],-6653.00,36636.00,449568.00,12330.29,2654.94,-37,22736,382.00,423.00,420176.00,10365.95,900.45,-37,17152,204.00,150.00
7505.00,[14:04:46.2194777],-16249.00,35516.00,437904.00,12274.40,2593.88,-37,23504,382.00,423.00,149520.00,10363.97,904.30,11,15232,204.09,149.64
7506.00,[14:04:46.2295776],-22236.00,34278.00,430560.00,12237.72,2654.60,-37,23760,382.00,423.00,416848.00,10339.72,862.81,-37,15680,204.00,150.00
7507.00,[14:04:46.2396774],766.00,30215.00,444800.00,12000.93,3203.74,-37,22416,383.00,423.00,123712.00,10388.53,867.06,9,16704,204.56,149.67
7508.00,[14:04:46.2497773],-2853.00,43198.00,439200.00,11947.37,3177.38,-37,22608,383.00,423.00,429120.00,10430.31,888.56,-37,16448,205.00,150.00
7509.00,[14:04:46.2598775],-14269.00,31934.00,440672.00,12295.71,2678.05,-37,23216,382.00,423.00,125824.00,10432.18,894.82,9,17248,204.44,149.67
7510.00,[14:04:46.2699770],-13558.00,34606.00,428608.00,11950.43,3185.16,-37,22992,383.00,422.00,138368.00,10376.16,864.13,10,17856,205.00,149.50
7511.00,[14:04:46.2800769],134.00,30304.00,444272.00,12003.73,3251.42,-37,23152,383.00,423.00,123776.00,10385.79,900.10,9,16736,204.67,149.89
7512.00,[14:04:46.2901767],-2912.00,36759.00,439984.00,11970.16,3177.51,-37,23824,383.00,422.00,150720.00,10360.12,834.50,11,18208,204.64,149.09
7513.00,[14:04:46.3002766],-6203.00,45210.00,436992.00,11978.26,3222.82,-37,23056,383.00,422.00,431248.00,10433.47,900.98,-37,16000,205.00,149.00
7514.00,[14:04:46.3103764],-10468.00,38985.00,434400.00,12023.46,3218.56,-37,22768,383.00,422.00,423248.00,10385.48,902.47,-37,14240,205.00,149.00
7515.00,[14:04:46.3204762],4506.00,25270.00,446912.00,11956.93,3153.78,-37,23248,383.00,423.00,118688.00,10379.77,896.14,9,16128,204.67,149.89
7516.00,[14:04:46.3305761],-10605.00,48714.00,433328.00,11998.19,3206.52,-37,24368,383.00,423.00,433792.00,10407.50,907.07,-37,15872,205.00,150.00
7517.00,[14:04:46.3406759],2924.00,39663.00,444800.00,11942.59,3178.30,-37,23376,383.00,423.00,422672.00,10351.60,895.13,-37,14784,205.00,150.00
7518.00,[14:04:46.3507758],-2186.00,43930.00,441392.00,11988.60,3218.15,-37,22896,383.00,423.00,430832.00,10456.80,889.57,-37,14336,205.00,150.00
7519.00,[14:04:46.3608756],-4982.00,33562.00,436720.00,11937.90,3236.50,-37,23408,383.00,423.00,417648.00,10380.70,889.77,-37,14336,205.00,150.00
7520.00,[14:04:46.3709755],11.00,33593.00,446256.00,12060.67,3208.13,-37,23952,383.00,423.00,419584.00,10432.18,913.03,-37,13920,205.00,150.00
7521.00,[14:04:46.3810753],-8336.00,41012.00,435232.00,11988.33,3192.66,-37,23344,383.00,423.00,426176.00,10409.83,863.78,-37,15584,205.00,150.00
7522.00,[14:04:46.3911751],-12386.00,33216.00,430320.00,11965.02,3191.10,-37,24144,383.00,423.00,417248.00,10379.25,881.90,-37,15552,205.00,150.00
7523.00,[14:04:46.4012750],-5447.00,34837.00,438192.00,11990.24,3209.24,-37,22896,383.00,423.00,418928.00,10380.85,859.02,-37,15360,205.00,150.00
7524.00,[14:04:46.4113748],-5179.00,38840.00,438432.00,11989.48,3195.90,-37,24624,383.00,423.00,423520.00,10396.76,857.13,-37,15520,205.00,150.00
7525.00,[14:04:46.4214746],-6643.00,40679.00,436432.00,11974.99,3240.69,-37,22960,383.00,423.00,423168.00,10337.55,907.60,-37,18112,205.00,150.00
7526.00,[14:04:46.4315745],1903.00,40220.00,442848.00,11917.44,3191.96,-37,23152,383.00,423.00,424400.00,10383.25,883.71,-37,19008,205.00,150.00
7527.00,[14:04:46.4416743],-2003.00,29520.00,443904.00,12051.55,3170.33,-37,23088,383.00,423.00,413696.00,10383.13,907.60,-37,14912,205.00,150.00
7528.00,[14:04:46.4517741],-9359.00,43597.00,432672.00,11946.79,3170.54,-37,22608,383.00,423.00,429168.00,10420.84,853.61,-37,16032,205.00,150.00
7529.00,[14:04:46.4618740],-5653.00,42232.00,435824.00,11931.80,3156.82,-37,22224,383.00,423.00,424944.00,10343.57,924.13,-37,15968,205.00,150.00
7530.00,[14:04:46.4719738],4412.00,26235.00,449088.00,12018.26,3200.11,-37,22896,383.00,422.00,119520.00,10365.03,904.70,9,17088,204.67,149.11
7531.00,[14:04:46.4820736],-7460.00,34342.00,435280.00,11965.95,3238.32,-37,22864,383.00,422.00,416016.00,10315.50,927.34,-37,14496,205.00,149.00
7532.00,[14:04:46.4921734],-10818.00,36456.00,431840.00,11963.72,3222.97,-37,23472,383.00,422.00,422112.00,10423.14,911.91,-37,15264,205.00,149.00
7533.00,[14:04:46.5022733],3148.00,39038.00,446736.00,11988.86,3236.72,-37,22896,383.00,422.00,425120.00,10434.65,924.79,-37,14880,205.00,149.00
7534.00,[14:04:46.5123731],-12579.00,43873.00,429120.00,11937.80,3201.44,-37,22832,383.00,422.00,428160.00,10386.14,855.50,-37,16448,205.00,149.00
7535.00,[14:04:46.5224729],-8990.00,38729.00,446528.00,12311.29,2650.56,-37,23024,382.00,423.00,422176.00,10363.44,908.98,-37,17312,204.00,150.00
7536.00,[14:04:46.5325727],-4413.00,32924.00,451056.00,12309.97,2627.27,-37,24176,382.00,423.00,126400.00,10386.24,888.19,9,18976,204.33,149.89
7537.00,[14:04:46.5426725],-19125.00,39792.00,435392.00,12284.25,2676.13,-37,22864,382.00,423.00,424560.00,10399.15,922.61,-37,16960,204.00,150.00
7538.00,[14:04:46.5527723],-12931.00,31734.00,442432.00,12307.10,2655.06,-37,24848,382.00,423.00,125184.00,10383.31,869.62,9,17760,204.00,150.00
7539.00,[14:04:46.5628722],-13716.00,36881.00,441568.00,12304.97,2655.78,-37,22704,382.00,423.00,420160.00,10358.90,871.36,-37,15296,204.00,150.00
7540.00,[14:04:46.5729720],-18832.00,34289.00,436112.00,12295.78,2653.42,-37,23152,382.00,423.00,420944.00,10450.15,889.95,-37,14176,204.00,150.00
7541.00,[14:04:46.5830718],-13898.00,34105.00,440848.00,12290.43,2660.10,-37,23568,382.00,423.00,418672.00,10393.70,883.62,-37,15104,204.00,150.00
7542.00,[14:04:46.5931716],-13759.00,34609.00,442224.00,12323.85,2620.73,-37,24720,382.00,423.00,417808.00,10356.72,884.28,-37,15040,204.00,150.00
7543.00,[14:04:46.6032714],-23320.00,26079.00,430160.00,12256.22,2673.42,-37,23504,382.00,423.00,410960.00,10402.18,889.20,-37,14016,204.00,150.00
7544.00,[14:04:46.6133712],-24318.00,42541.00,429168.00,12256.38,2651.26,-37,24112,382.00,423.00,427616.00,10407.44,869.33,-37,16288,204.00,150.00
7545.00,[14:04:46.6234710],-9973.00,46449.00,444736.00,12289.43,2691.77,-37,22864,382.00,423.00,431088.00,10395.65,915.66,-37,14752,204.00,150.00
7546.00,[14:04:46.6335708],-20171.00,27259.00,434528.00,12289.17,2688.42,-37,22832,382.00,423.00,410000.00,10344.34,921.21,-37,17024,204.00,150.00
7547.00,[14:04:46.6436706],-21211.00,42019.00,433632.00,12293.06,2672.89,-37,23472,382.00,423.00,427520.00,10418.94,925.39,-37,16384,204.00,150.00
7548.00,[14:04:46.6537704],-23606.00,34969.00,431072.00,12288.58,2613.26,-37,24240,382.00,423.00,418768.00,10372.94,922.31,-37,15296,204.00,150.00
7549.00,[14:04:46.6638702],-14872.00,37875.00,440880.00,12317.62,2690.86,-37,23056,382.00,423.00,422160.00,10386.07,896.05,-37,16096,204.00,150.00
7550.00,[14:04:46.6739700],-15718.00,39020.00,437904.00,12260.06,2692.32,-37,23216,382.00,423.00,423824.00,10400.10,900.66,-37,17248,204.00,150.00
7551.00,[14:04:46.6840698],-10840.00,32679.00,443808.00,12287.78,2622.04,-37,24656,382.00,423.00,417344.00,10396.35,881.61,-37,15360,204.00,150.00
7552.00,[14:04:46.6941696],-16392.00,37611.00,437072.00,12255.78,2617.61,-37,24464,382.00,423.00,421360.00,10371.58,873.35,-37,17504,204.00,150.00
7553.00,[14:04:46.7042694],-17404.00,42697.00,437408.00,12292.21,2630.69,-37,23472,382.00,423.00,426016.00,10359.97,871.99,-37,19904,204.00,150.00
7554.00,[14:04:46.7143692],-20996.00,30264.00,434256.00,12304.10,2608.41,-37,22736,382.00,423.00,416000.00,10425.29,867.51,-37,18496,204.00,150.00
7555.00,[14:04:46.7244690],-20312.00,41842.00,433472.00,12264.42,2639.62,-37,22992,382.00,423.00,426496.00,10396.06,887.87,-37,20608,204.00,150.00
7556.00,[14:04:46.7345688],-19251.00,34716.00,434272.00,12257.38,2666.13,-37,23216,382.00,423.00,418592.00,10375.01,848.18,-37,17952,204.00,150.00
7557.00,[14:04:46.7446686],-14684.00,31529.00,440016.00,12289.18,2637.35,-37,23632,382.00,423.00,414336.00,10346.13,877.94,-37,15232,204.00,150.00
